run_id,run_dir,gas_cost,train_seed,volatility,reward_kind,inventory_phi,tau,decision_stride,eval_seed,n_eval,agent,mean_pnl,std_pnl,median_pnl,p5_pnl,p95_pnl,cvar5_pnl,cvar1_pnl,skew_pnl,kurt_pnl,profitable_frac,p_ttest,p_wilcoxon,mean_utility,mean_spread,spread_std_within,spread_std_between,mean_center,center_std_within,center_std_between,deploy_mean_center,deploy_center_std_within,deploy_center_std_between,deploys_per_ep,rebalances_per_ep,rebalance_rate_pct,decisions_per_ep,attrib_fees,attrib_il,attrib_gas,attrib_hodl
36073252_9,GAS_COST=2/SEED=4/36073252_9,2.0,4,0.02,inventory,50,15,100,1005,1000,PPO,1.6315088869470824,4.436036000039644,0.0,-4.834836515075864,9.897010744559172,-8.970345278389136,-13.878463949058084,0.29160873862052195,3.148548144232622,0.469,2.1856411833304594e-29,9.6444628439265e-35,0.4595325581514687,17.493162393162393,0.24188034188034188,7.490560743741402,-8.746581196581197,2.4653846153846155,46.639916658572844,2.7141025641025642,0.07051282051282051,2.4499681330026455,0.609,0.024,0.24,10,3.0739926078691724,1.418583786921207,0.048,0.024100065999117126
36073252_9,GAS_COST=2/SEED=4/36073252_9,2.0,4,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.8634591008464088,6.427675421013656,0.7587107868136513,-5.134626813751271,14.53894737864819,-10.631729086703945,-17.957797090809663,0.8394938037615164,4.283679703617425,0.527,3.2946755903426167e-41,1.5285241840910446e-48,1.132402439203519,2.0,0.0,0.0,-10.949081364829395,9.525319262577021,49.20465000658698,0.8732283464566929,0.1283464566929134,0.4988883419956368,0.732,0.097,0.9700000000000001,10,5.344681000360794,2.240894132753844,0.194,-0.04632776676054009
36073252_12,GAS_COST=2/SEED=6/36073252_12,2.0,6,0.01,inventory,0,15,100,1005,1000,PPO,41.91147929851387,18.02509394859659,41.04495591189334,13.43011096815579,72.58410319655,6.548066469195285,-3.6079602924845973,0.12768285950489258,0.01940750857139273,0.995,0.0,8.108708876285623e-165,41.91147929851387,4.817099999999999,2.9867535429910896,1.5453729614562306,0.36815,26.59602941116767,9.680469155857066,-0.38628591269841267,3.5616259206088188,1.6345260243701565,7.163,6.163,61.63000000000001,10,66.83026163620771,12.306278909271777,12.326,-0.28650342842205273
36073252_12,GAS_COST=2/SEED=6/36073252_12,2.0,6,0.01,inventory,0,15,100,1005,1000,PPO_narrow,49.69550856095184,20.786357025471933,48.29685434486464,17.74030119908333,84.09522471370623,9.210614081403152,-3.3143227552126064,0.18648053919944244,0.07040459000401178,0.994,0.0,4.436703096825291e-165,49.69550856095184,1.9969000000000001,0.008258257569495595,0.020503414349810137,0.27245,26.526875529341147,9.71672107747773,-0.1034468253968254,2.247884132846772,0.9024359984383379,8.821,7.821,78.21000000000001,10,79.63717817134533,13.806949991520211,15.642,-0.4927196188732651
36073252_13,GAS_COST=2/SEED=6/36073252_13,2.0,6,0.01,inventory,50,15,100,1005,1000,PPO,30.34380880488056,14.74507012461877,30.034435818011616,7.456707651597344,55.65799954187014,1.8744135245919573,-5.24876786441123,0.24125684900700842,0.07224837028540998,0.986,0.0,1.1209409366867855e-164,13.582860451361267,12.6395,5.899847706266633,3.772589263357462,-6.51525,27.2764219424454,11.955365111007692,-2.616494642857143,3.5489695370376357,1.8002837165398078,5.671,4.671,46.71,10,49.650487970303324,9.795166570251396,9.342,-0.16951259517136108
36073252_13,GAS_COST=2/SEED=6/36073252_13,2.0,6,0.01,inventory,50,15,100,1005,1000,PPO_narrow,45.26056792697545,19.41100153025744,44.07124215387887,15.0192648251344,78.83300310189901,7.63371279418762,-3.8480842853511605,0.24032377914837638,0.1258375610890523,0.993,0.0,4.530900128565171e-165,23.189874865393787,1.9956999999999998,0.011458257569495598,0.02390627532678398,-2.88965,27.06287475459584,10.088871610715442,-0.36803789682539684,2.6363480204351752,1.1350053827186686,8.095,7.095,70.95,10,72.61256006810456,12.836609724131874,14.19,-0.32538241699723874
36073252_14,GAS_COST=2/SEED=6/36073252_14,2.0,6,0.02,inventory,0,15,100,1005,1000,PPO,9.650580759157432,18.2710159953464,10.956402490768312,-21.219759752560446,37.25802456370237,-31.44140632522614,-47.479572925648576,-0.2968218794878475,0.4724697190526741,0.716,2.247944529900957e-55,2.612653496944772e-53,9.650580759157432,14.7505,6.802427612135205,4.4765053054810515,5.030849999999999,60.160615853821746,38.52410953906008,0.12948988095238095,2.42450141703249,1.715847876209853,4.049,3.049,30.49,10,32.25070661960133,15.911333820746261,6.098,-0.5907920396976368
36073252_14,GAS_COST=2/SEED=6/36073252_14,2.0,6,0.02,inventory,0,15,100,1005,1000,PPO_narrow,16.873836484063,19.643790763592904,17.526835361312806,-15.362638962284995,48.36009624611947,-26.22672114183114,-40.92265433979186,-0.10822298859034005,0.4557974076317115,0.816,5.005381857902336e-122,3.618735309597435e-101,16.873836484063,1.9981,0.003974772708486755,0.020159117044156478,5.10175,60.831610177051644,38.63869083493254,-0.044964682539682534,0.9147054398960415,0.6094127354124304,4.955,3.955,39.55,10,43.99197570680111,18.698653292663206,7.91,-0.5094859300749066
36073252_15,GAS_COST=2/SEED=6/36073252_15,2.0,6,0.02,inventory,50,15,100,1005,1000,PPO,1.6885316389999476,4.53605903349268,0.42958172786904925,-5.151890292077553,9.126368850824448,-9.847939489605018,-15.671697771270306,-0.06608862639662728,3.8849951633871296,0.534,5.071441655099343e-30,6.986483092700287e-40,0.39477195198250287,23.418305597579426,0.4924357034795764,4.636742117244552,-13.862455874936964,6.766183058374109,47.95678463442506,-0.3755673222390318,0.11913767019667171,1.7714336494385918,0.725,0.064,0.64,10,3.493865157934331,1.6624743667670536,0.128,-0.01485915216733001
36073252_15,GAS_COST=2/SEED=6/36073252_15,2.0,6,0.02,inventory,50,15,100,1005,1000,PPO_narrow,3.4237118012968417,6.741551832472007,1.2965838003834165,-4.619766577461132,16.22296455187826,-8.989863737956814,-16.117466360896778,1.2147053192994357,4.098112882628846,0.563,9.3078345489115e-52,1.266910836490098e-57,1.5455326600637018,2.0,0.0,0.0,-13.747668139420716,10.877136571174805,46.814983475789944,0.6045655375552282,0.36267615114408935,1.1139967731496474,0.866,0.187,1.8699999999999999,10,6.400057451541304,2.5278351688297676,0.374,-0.07451048141469471
36152596_0,GAS_COST=2/SEED=6/36152596_0,2.0,6,0.03,inventory,0,15,100,1005,1000,PPO,-0.7245333929437817,13.469660232050462,0.0,-26.32064510201058,16.754461965320388,-40.19369206819712,-57.24584243192702,-1.4215557187463872,3.8873556803863014,0.413,0.0894159867062492,0.28084061103203006,-0.7245333929437817,15.45817777308162,0.18099232287527053,6.2604143757934665,19.223159986381138,63.10117177022409,113.60358997026785,1.3646449704142012,0.1624680874626423,5.192288463610107,0.71,0.034,0.34,10,5.3656320174412295,5.864311997606381,0.068,-0.15785341277862888
36152596_0,GAS_COST=2/SEED=6/36152596_0,2.0,6,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.4407021821427886,8.488598559275152,0.0,-15.786949646991506,13.086361477325024,-25.179902015996614,-34.7182795148398,-0.7627378465826093,6.107784286676981,0.319,0.10112523409515756,3.2952970000459735e-05,0.4407021821427886,2.0,0.0,0.0,-3.8887613082811403,42.86918740168481,90.0590943237889,3.9843423799582465,0.015657620041753653,0.3423258524385508,0.48,0.001,0.01,10,3.770945036735362,3.48811516799276,0.002,0.1598723134001868
36152596_1,GAS_COST=2/SEED=6/36152596_1,2.0,6,0.03,inventory,50,15,100,1005,1000,PPO,0.007630847265836906,0.5517989665677537,0.0,0.0,0.0,-0.36249336431555546,-1.8124668215777775,-3.5033142123225023,274.62497038071723,0.007,0.6621378055955401,0.5076243443095237,-0.008536697274114054,18.0,0.0,0.0,-15.3,0.0,66.40188250343509,3.0,0.0,0.0,0.01,0.0,0.0,10,0.03846231995367405,0.03083147268783715,0.0,0.0
36152596_1,GAS_COST=2/SEED=6/36152596_1,2.0,6,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_20,GAS_COST=2/SEED=8/36073252_20,2.0,8,0.02,inventory,0,15,100,1005,1000,PPO,8.791971579890419,17.96619184549393,9.774304341426955,-22.692606094732604,35.04267417170187,-33.11539633745848,-50.60987759597034,-0.4446750137240529,0.5903766437036335,0.705,1.530903750059224e-48,1.2730603889048659e-48,8.791971579890419,17.6028,7.04883671063405,3.8482141520450757,-0.6705999999999998,59.33065261425017,36.73761200241518,-1.2704529761904761,3.063709906878078,1.763250970449961,4.477,3.477,34.769999999999996,10,32.990140674638255,16.611093663078503,6.954,-0.633075431669334
36073252_20,GAS_COST=2/SEED=8/36073252_20,2.0,8,0.02,inventory,0,15,100,1005,1000,PPO_narrow,17.528959358509077,20.473742486551924,18.331739978466715,-16.813638675789132,50.49390552509582,-27.59829109455175,-43.286455132132104,-0.053502818782276654,0.5564925022098985,0.82,2.0206918265176847e-121,7.636952685374316e-102,17.528959358509077,2.0,0.0,0.0,3.0530000000000004,58.64986462777362,35.81418924113738,-0.13420119047619047,1.2470364599175208,0.6768540734639711,5.656,4.656,46.559999999999995,10,47.92158367579882,20.31146467398262,9.312,-0.7691596433071236
36073252_21,GAS_COST=2/SEED=8/36073252_21,2.0,8,0.02,inventory,50,15,100,1005,1000,PPO,1.754333116396045,4.615200394443904,0.33209766720807465,-4.735083831132289,9.621154644015679,-9.353694483651726,-15.953284574174983,0.16651065631029444,3.889881895229178,0.529,3.72784131225262e-31,7.907067542812672e-42,0.3646190214806412,16.376642335766423,0.45255474452554745,8.020942140028323,-16.19051094890511,8.248175182481752,48.329497699791105,-2.145985401459854,0.3970802919708029,3.0269233397785897,0.759,0.074,0.74,10,3.6586395091142703,1.6869238063322385,0.148,-0.06938258638598722
36073252_21,GAS_COST=2/SEED=8/36073252_21,2.0,8,0.02,inventory,50,15,100,1005,1000,PPO_narrow,3.066863519178567,6.411363590011912,0.9488254658160145,-4.652379674824794,14.974824557477813,-9.559288928831005,-16.157652698465576,1.0014532740134792,3.4805731754495195,0.548,1.1650086290872488e-46,1.5499864688445554e-51,1.3035333568295997,2.0,0.0,0.0,-12.342688330871493,9.948301329394386,46.3141446487507,0.794682422451994,0.12259970457902511,0.389979465279236,0.825,0.148,1.48,10,5.795378628704337,2.3980308654816502,0.296,-0.03448424404411939
36073252_22,GAS_COST=2/SEED=8/36073252_22,2.0,8,0.03,inventory,0,15,100,1005,1000,PPO,0.37329050268617153,12.823208354599117,0.6764947707205806,-25.197246341585423,17.38117833439577,-34.50972459539281,-49.135992638384394,-0.9054396412650225,3.1397128816100093,0.531,0.35774488444022107,5.496436425735306e-05,0.37329050268617153,7.894057365636313,0.04859306332853178,0.721938755389413,2.4370565302144263,47.98093652351627,94.98002951607337,-2.9353801169590645,0.04239766081871345,2.500056666366437,0.873,0.018,0.18,10,6.709178300499497,6.380535338048427,0.036,0.08064754023510218
36073252_22,GAS_COST=2/SEED=8/36073252_22,2.0,8,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.08665939793502923,13.602585219807535,0.7962333553671783,-25.960659610806346,17.97538719217665,-36.37376350574203,-51.77529175125208,-0.9015711137205116,2.500687135074119,0.532,0.8404567205994752,0.0024988588221100147,0.08665939793502923,1.9775018395879325,0.02072941873135783,0.11051267049531317,10.45429806580469,48.41574620483031,89.8507177225707,-1.0629598969830758,0.6431836849419458,2.810087023117617,1.153,0.247,2.4699999999999998,10,8.00609404802144,7.016632858557225,0.494,-0.4088017915291866
36073252_23,GAS_COST=2/SEED=8/36073252_23,2.0,8,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_23,GAS_COST=2/SEED=8/36073252_23,2.0,8,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36152895_0,GAS_COST=2/SEED=8/36152895_0,2.0,8,0.01,inventory,0,15,100,1005,1000,PPO,41.55501759328524,17.49789846460918,40.56432770382389,12.403599985330631,70.77623690508074,6.118171305271362,-3.6273792433773453,0.07670058131741411,0.002510493589150453,0.995,0.0,5.408510666788704e-165,41.55501759328524,5.2555,3.5095592982520496,1.938450347571482,0.73725,26.691447893925112,9.560708129500659,0.2299293650793651,3.3588151357154854,1.681685472970683,7.09,6.09,60.9,10,66.33710194085437,12.342958463994542,12.18,-0.2591258835745732
36152895_0,GAS_COST=2/SEED=8/36152895_0,2.0,8,0.01,inventory,0,15,100,1005,1000,PPO_narrow,50.10756238805339,21.203850019733657,49.533326374037756,15.967382398793593,85.18012174778856,8.822312452217885,-2.53308490680879,0.13806453628758775,-0.13100577186378404,0.995,0.0,4.436703096825291e-165,50.10756238805339,1.9994,0.001800000000000003,0.007722693830523135,0.6445,26.62847160599681,9.809238744673308,0.1926892857142857,1.8588340590545895,0.8216844279443276,8.285,7.285,72.85,10,78.81006327664736,13.70724913364894,14.57,-0.425251754945034
36152895_1,GAS_COST=2/SEED=8/36152895_1,2.0,8,0.01,inventory,50,15,100,1005,1000,PPO,28.520955730854883,13.79861088626576,28.092948775335117,7.337364264953561,51.88628980074366,2.581314152014311,-4.938000843648126,0.29944765232790527,0.13670994947215087,0.988,0.0,9.972551729901517e-165,13.072336229894391,14.6146,6.68981692792287,3.5361259649509096,-7.760800000000001,28.00700665911659,10.753326618307472,-3.3882986111111113,4.0429299515720905,1.9966555489271618,5.614,4.614,46.14,10,47.57613110327607,9.662640721758759,9.228,-0.16453465066243156
36152895_1,GAS_COST=2/SEED=8/36152895_1,2.0,8,0.01,inventory,50,15,100,1005,1000,PPO_narrow,46.247759853907276,19.499352302182935,45.386744622618494,16.172794523950962,79.10287588041719,9.329136070430263,-1.8354526647134661,0.20557179133831457,-0.11898566596881377,0.995,0.0,4.140752891426515e-165,23.777428219502085,2.0,0.0,0.0,-2.4685,26.98470649953641,10.152196695789538,-0.3192670634920635,2.144871246893986,1.0178345275181058,7.449,6.449,64.49,10,72.36351876532771,12.917605914804499,12.898,-0.3001529966159312
36073407_25,GAS_COST=4/SEED=10/36073407_25,4.0,10,0.01,inventory,50,15,100,1005,1000,PPO,15.235636349533147,13.297119224560811,13.032562713366474,-2.14768089437473,39.67087258447535,-6.285896939769548,-12.0483201339669,0.5991223617208503,-0.05284576189981083,0.92,4.321050524648695e-184,4.490347232465973e-146,5.405362924199054,19.6129,2.4508746313672467,4.063777010368556,-33.55585000000001,34.19269237843121,35.40140284335495,-4.019532936507937,1.6021859305273733,1.5005046843655023,2.648,1.648,16.479999999999997,10,27.483946606413063,5.653207345293089,6.592,-0.0031029115868281883
36073407_25,GAS_COST=4/SEED=10/36073407_25,4.0,10,0.01,inventory,50,15,100,1005,1000,PPO_narrow,23.58544185986003,17.753240109713754,20.486477203241975,-0.41067153606661555,58.101458752693986,-5.283438546196867,-12.452244139772006,0.7308867786522985,0.6752918849969638,0.945,7.522531468595057e-223,1.0761288850452744e-157,9.189769753231484,2.0,0.0,0.0,-24.221300000000003,33.555275791168306,27.44844324019124,-0.6823718253968254,1.2989280939578811,1.2600741483823923,3.212,2.212,22.12,10,39.97041515988154,7.304406329529273,8.848,-0.23256697049223612
36073407_26,GAS_COST=4/SEED=10/36073407_26,4.0,10,0.02,inventory,0,15,100,1005,1000,PPO,5.320057349571597,17.5758357480702,6.601235485654456,-25.193191140607944,32.22922725622211,-37.25345869302441,-55.492259901577086,-0.5264394322630788,1.2339373858137765,0.714,8.285725575242822e-21,4.716161549246941e-27,5.320057349571597,8.0312,0.029796029290646103,0.1828293193117559,1.203099999999999,69.27887203136162,109.45929773386088,0.824,0.176,0.968,1.032,0.032,0.32,10,14.011880043164375,8.351343605692763,0.128,-0.212479087900012
36073407_26,GAS_COST=4/SEED=10/36073407_26,4.0,10,0.02,inventory,0,15,100,1005,1000,PPO_narrow,6.61364068878284,18.56069960626031,7.587674192391546,-24.17248754740106,37.78027966448178,-35.25098174343572,-50.708465953253054,-0.24388780568360224,0.6411112126169876,0.706,8.771395324352657e-28,3.263508373212586e-30,6.61364068878284,2.0,0.0,0.0,20.696799999999996,71.29444818862306,99.51444593505005,0.15716666666666668,0.21625567576825294,0.546192655266131,1.18,0.18,1.8,10,16.729886545032752,9.249830415793884,0.72,-0.14641544045602647
36073407_27,GAS_COST=4/SEED=10/36073407_27,4.0,10,0.02,inventory,50,15,100,1005,1000,PPO,1.5519093972966964,4.425969695037679,0.0,-4.60308766464177,9.077103234379365,-9.270888565987832,-15.352354810134306,0.12115753686036998,3.825967303676375,0.47,5.303640188470723e-27,2.2089476583787858e-35,0.26415265869796994,18.95517774343122,0.05409582689335394,10.441394566157417,-14.64270994332818,6.82874343367123,49.66474052749688,-0.7040185471406492,0.0030911901081916537,1.1391376329472453,0.652,0.005,0.05,10,3.1016549473494357,1.4345143755213556,0.02,-0.09523117453138341
36073407_27,GAS_COST=4/SEED=10/36073407_27,4.0,10,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.270394838804811,5.5910805523627385,0.0,-4.467611309364372,13.22257800466451,-8.80611053803984,-13.938956053033678,1.2906713202426057,5.107457196448838,0.477,5.169857366809227e-35,1.1055649683554143e-39,0.9795331818868148,1.9983361064891847,0.0,0.04075690087825587,-6.360232945091514,0.8103161397670549,45.36415349049435,0.9500831946755408,0.009151414309484194,0.8198884870406508,0.611,0.01,0.1,10,4.0251452723717005,1.7354973960352726,0.04,0.020746962468383274
36073407_28,GAS_COST=4/SEED=10/36073407_28,4.0,10,0.03,inventory,0,15,100,1005,1000,PPO,-1.063830980895777,21.203523910364662,4.33223205170566,-40.540184107601036,26.444101896199033,-57.108885839994,-78.6246753772838,-1.1139358660887315,1.5493509904469054,0.626,0.11310204344298166,0.02445475408132668,-1.063830980895777,8.0,0.0,0.0,8.0762,97.20257029467435,163.30558237108735,1.0,0.0,0.0,1.0,0.0,0.0,10,11.448761803212026,12.26459180608908,0.0,-0.24800097801872426
36073407_28,GAS_COST=4/SEED=10/36073407_28,4.0,10,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.5014390325714441,13.726498200456703,3.0603105184243873,-26.231935340636362,18.113699673316482,-35.14204843947179,-50.62124567769418,-0.9060264203776233,1.9931656550123797,0.615,0.24851995876109909,6.392983258242773e-06,0.5014390325714441,2.0,0.0,0.0,7.013917293233083,46.940239401503234,95.11387174553535,3.4589473684210525,0.0,3.76100475760183,0.95,0.0,0.0,10,7.460435473869032,6.902858854547559,0.0,-0.056137586750029445
36073407_29,GAS_COST=4/SEED=10/36073407_29,4.0,10,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073407_29,GAS_COST=4/SEED=10/36073407_29,4.0,10,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36153170_0,GAS_COST=4/SEED=10/36153170_0,4.0,10,0.01,inventory,0,15,100,1005,1000,PPO,24.395318097007053,17.962488143102796,23.567936823799414,-4.425732394612839,55.555262736046124,-10.691268944628193,-21.2234690566821,0.24938338659773424,0.29426517825564336,0.918,5.2418282779847694e-229,1.228104868155107e-150,24.395318097007053,8.937,5.328092228852567,4.0952595766324755,3.8172,28.709610430165963,12.457510752955422,0.13639761904761907,2.2051110658032553,1.489024857737926,4.269,3.269,32.690000000000005,10,46.849438810168735,9.057340376193453,13.076,-0.32078033696823455
36153170_0,GAS_COST=4/SEED=10/36153170_0,4.0,10,0.01,inventory,0,15,100,1005,1000,PPO_narrow,32.47913674234916,19.834486783947728,31.31822884584244,0.8168009072858075,66.869320145746,-6.452425011612999,-17.794904854195615,0.11411694881551855,-0.19897126777325136,0.958,5.562171217198863e-285,5.879156007524107e-160,32.47913674234916,2.0,0.0,0.0,1.2962,27.691055448670188,10.981678631247593,0.18855396825396825,1.170912508032059,0.6848723296876442,5.693,4.693,46.92999999999999,10,63.17234753307944,11.747738657503513,18.772,-0.17347213322676827
36160744_0,GAS_COST=4/SEED=12/36160744_0,4.0,12,0.01,inventory,0,15,100,1005,1000,PPO,25.981011219564248,18.343213225414264,25.32643237812158,-3.2392170424723643,56.16418107011108,-9.830521896231744,-19.959374611286613,0.23121069639981054,0.32543636874176896,0.924,5.297225121188082e-241,3.2690651548906184e-153,25.981011219564248,5.2584,3.69797882593183,2.9752125033348458,0.2517999999999999,28.37890128052375,12.15587971970766,-0.8494827380952381,3.268954733755643,1.9671793536673543,4.265,3.265,32.65,10,48.73342215175393,9.463957238668815,13.06,-0.22845369352086592
36160744_0,GAS_COST=4/SEED=12/36160744_0,4.0,12,0.01,inventory,0,15,100,1005,1000,PPO_narrow,33.24330486646776,20.017519571363415,32.61504921673156,2.0665562463145024,66.91040257372593,-4.977778969765427,-16.565920806503698,0.23747779147860565,0.03518719586107588,0.962,1.9077014954795457e-289,3.5547543668212106e-161,33.24330486646776,2.0,0.0,0.0,1.9446,27.589003770928706,11.283263306331197,0.16352142857142857,1.6666346899068034,0.8905645689141612,5.723,4.723,47.230000000000004,10,64.0978831308096,11.731252787466309,18.892,-0.2313254768755387
36160744_1,GAS_COST=4/SEED=12/36160744_1,4.0,12,0.01,inventory,50,15,100,1005,1000,PPO,13.88269127532831,13.650993902955387,10.811841023592478,-2.024658053793536,38.928929235662025,-6.293671735058133,-12.012957423367675,0.8849038543613836,1.037684300715087,0.835,3.1788752143208956e-156,1.8637939649378842e-132,4.5535243770026534,13.681100000000002,2.115619585670425,3.092686985454558,-35.908550000000005,33.98040840848568,36.653480044840215,-7.810476190476191,1.1320856367502374,1.1056546398128497,2.426,1.426,14.26,10,24.875501613516533,5.234644122837523,5.704,-0.05416621535070543
36160744_1,GAS_COST=4/SEED=12/36160744_1,4.0,12,0.01,inventory,50,15,100,1005,1000,PPO_narrow,22.29154796279335,17.837009397148254,17.895487455002353,-0.117613316471852,57.18666237750942,-4.180685236435954,-10.810885375670136,0.851216324781379,0.6586971265835881,0.949,2.7387670241475417e-206,9.177551842043322e-158,9.347816286910986,2.0,0.0,0.0,-30.0296,34.05835022595969,32.59380038964465,-1.2800305555555556,1.9005006824155002,2.099329694769076,2.991,1.991,19.910000000000004,10,37.1543613665447,6.774569879709961,7.964,-0.12424352404138865
36160744_2,GAS_COST=4/SEED=12/36160744_2,4.0,12,0.02,inventory,0,15,100,1005,1000,PPO,5.997853006252113,18.086209699546966,6.111870696835467,-25.696523074907326,35.059205963569305,-35.69952347491133,-49.87788663145676,-0.21484833193155017,1.0727793789236202,0.676,1.845567175304391e-24,3.6897724325362413e-28,5.997853006252113,2.4903000000000004,0.20891782339603646,2.762150595097957,7.7563499999999985,69.85532234186499,113.91325634963431,-0.9531666666666666,0.08910431442445273,0.4633225118640362,1.043,0.043,0.43,10,14.773493469180385,8.515741096445845,0.172,-0.08789936648242526
36160744_2,GAS_COST=4/SEED=12/36160744_2,4.0,12,0.02,inventory,0,15,100,1005,1000,PPO_narrow,6.53219018030171,17.980820616062537,7.585305297866512,-23.96664213352248,34.81409255433276,-35.36628440504408,-50.708465953253054,-0.3049272233927029,0.9461835398586818,0.73,9.409929663198226e-29,2.746764817504375e-33,6.53219018030171,2.0,0.0,0.0,6.215099999999999,69.78769310715329,115.44950559439395,0.017,0.017,0.1794742321337523,1.01,0.01,0.1,10,15.097789583916521,8.309370834310917,0.04,-0.21622856930389364
36160744_3,GAS_COST=4/SEED=12/36160744_3,4.0,12,0.02,inventory,50,15,100,1005,1000,PPO,1.2735107768950569,3.947924128330583,0.0,-5.117420420918586,8.235803449671499,-9.191087238123242,-14.746486411689705,-0.4563252953334328,3.393213356695508,0.465,2.733732195259001e-23,1.854097901235802e-31,0.13518827223754296,21.236930860033727,0.20994940978077573,4.033786736683152,-9.207560427206296,3.372591908238256,47.012878285063536,0.9338111298482293,0.10413153456998314,3.4939636182049565,0.623,0.03,0.3,10,2.8466640740445643,1.475119766193121,0.12,0.021966469043613802
36160744_3,GAS_COST=4/SEED=12/36160744_3,4.0,12,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.3920495208144104,5.784813466153273,0.36033320317199014,-5.532753985553154,13.268671002345258,-9.556751146951228,-15.857261418566008,0.8512411214727945,3.2939827292403603,0.528,3.7643447398359675e-36,3.221934262049561e-42,0.8728681696378875,2.0,0.0,0.0,-8.559679767103347,3.4417758369723437,47.082989896539026,-0.12445414847161572,0.13755458515283842,0.8337924531228,0.732,0.045,0.45,10,4.449545102015698,1.8461617148431977,0.18,-0.0313338663580907
36160744_4,GAS_COST=4/SEED=12/36160744_4,4.0,12,0.03,inventory,0,15,100,1005,1000,PPO,-1.5174918688863248,20.87163805232873,3.518362685675868,-40.41650333146113,24.755869201272592,-56.57631043046362,-77.99445048052313,-1.0937593010386095,1.5404970654226355,0.628,0.021766885287762425,0.08519414458408985,-1.5174918688863248,14.0,0.0,0.0,4.0762,97.20257029467435,163.30558237108735,-3.0,0.0,0.0,1.0,0.0,0.0,10,10.889327504622791,12.098024128165552,0.0,-0.3087952453435669
36160744_4,GAS_COST=4/SEED=12/36160744_4,4.0,12,0.03,inventory,0,15,100,1005,1000,PPO_narrow,-0.46713026618843606,21.54692859938526,6.027048161931077,-40.118915360960415,28.03926846850437,-56.58750133318832,-77.35510022347786,-0.9843073545562355,1.4084516302955548,0.569,0.49335874241251115,0.019870203065928294,-0.46713026618843606,2.0,0.0,0.0,6.0762,97.20257029467435,163.30558237108735,-1.0,0.0,0.0,1.0,0.0,0.0,10,12.10608109675316,12.311510382966143,0.0,-0.2617009799754546
36160744_5,GAS_COST=4/SEED=12/36160744_5,4.0,12,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36160744_5,GAS_COST=4/SEED=12/36160744_5,4.0,12,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36160744_10,GAS_COST=4/SEED=14/36160744_10,4.0,14,0.03,inventory,0,15,100,1005,1000,PPO,0.08836911062359945,12.539549466678938,1.247156988629456,-25.503060313288476,15.915179495480178,-33.56989607647781,-44.801864837524235,-1.0344122182509297,1.6804249259832469,0.53,0.8237821702093956,0.0013591514846826012,0.08836911062359945,18.223557692307693,0.0,4.190249996734459,12.335682806776557,50.9782173684774,99.08636413592097,-1.3317307692307692,0.0,3.5133574623547807,0.832,0.0,0.0,10,6.040332774367329,5.996252420406917,0.0,0.04428875666318794
36160744_10,GAS_COST=4/SEED=14/36160744_10,4.0,14,0.03,inventory,0,15,100,1005,1000,PPO_narrow,-0.532573739099747,16.00298628991039,3.041233943574298,-31.74653937431444,20.939063825575584,-43.367560202857106,-58.477696731750655,-1.0009983030514034,1.8011221928689265,0.561,0.29311423797678765,0.026372217620541406,-0.532573739099747,2.0,0.0,0.0,22.52485264464092,58.91446349364455,112.49813335493725,4.041259500542888,0.0,6.685459300416372,0.921,0.0,0.0,10,7.1015941457706955,6.898047891926459,0.0,-0.7361199929439856
